# UniMorph eng 66e0e9e8e2dcd196da081a25a48e5c1fe3d8b49b | sha256 743fff8ddb3ff26ae413af1fa859806106ffff69628be4cb7ed4d34f677deed2 | pack ky | entries 560
fashionable	fashion	-able	N	ADJ
fasten	fast	-en	N	V
faulty	fault	-y	N	ADJ
favorable	favor	-able	N	ADJ
fearful	fear	-ful	N	ADJ
fellowship	fellow	-ship	N	N
fertilizer	fertilize	-er	V	N
feudal	feud	-al	N	ADJ
fireman	fire	-man	N	N
fishery	fish	-ery	ADJ	N
fishery	fisher	-y	N	N
fitting	fit	-ing	ADJ	V
fixture	fix	-ture	N	N
flatter	flat	-er	V	ADJ
flatter	flat	-er	V	N
fond	fon	-d	N	ADJ
foolish	fool	-ish	N	ADJ
forbid	bid	for-	V	V
foreigner	foreign	-er	ADJ	N
foremost	fore	-most	N	ADJ
foresee	see	fore-	N	V
foreseeable	foresee	-able	V	ADJ
formulation	formulate	-ion	V	N
fortunate	fortune	-ate	N	ADJ
freight	aught	for-	N	N
frighten	fright	-en	N	V
fruitful	fruit	-ful	N	ADJ
fulfill	fill	ful-	V	V
furious	fury	-ous	N	ADJ
futility	futile	-ity	ADJ	N
gamble	game	-le	N	N
genealogist	genealogy	-ist	N	N
generalize	general	-ize	ADJ	V
generator	generation	-or	N	N
geometry	geometer	-y	N	N
gloomy	gloom	-y	N	ADJ
glorious	glory	-ous	N	ADJ
graceful	grace	-ful	N	ADJ
gracious	grace	-ious	N	ADJ
greedy	greed	-y	N	ADJ
greeting	greet	-ing	V	ADJ
hamburger	hamburg	-er	N	N
hammer	west ham	-er	N	N
handy	hand	-y	N	ADJ
handy	hand	-y	N	N
harassment	harass	-ment	V	N
harden	hard	-en	ADJ	V
hardship	hard	-ship	ADV	N
hasty	haste	-y	N	ADJ
hatred	hate	-red	V	N
heighten	height	-en	N	V
hemisphere	sphere	hemi-	N	N
heroic	hero	-ic	N	ADJ
heroine	hero	-ine	N	N
honorable	honor	-able	N	ADJ
hopeful	hope	-ful	N	ADJ
hospitality	hospital	-ity	N	N
hostess	host	-ess	N	N
housework	house	-work	N	N
hover	hove	-er	V	V
huddle	hide	-le	V	N
humble	hum	-le	N	V
humidity	humid	-ity	ADJ	N
humorous	humor	-ous	N	ADJ
hysterical	hysteric	-al	N	ADJ
ignorance	ignore	-ance	V	N
ignorant	ignore	-ant	V	ADJ
illiterate	literate	il-	ADJ	ADJ
imaginary	imagine	-ary	V	ADJ
imaginative	imagination	-ive	N	ADJ
imitation	imitate	-ion	V	N
impartial	partial	in-	ADJ	ADJ
impartial	partial	im-	ADJ	ADJ
impartial	impart	-ial	V	ADJ
inaccessible	accessible	in-	ADJ	ADJ
incidentally	incidental	-ly	ADJ	ADV
indicative	indicate	-ive	V	ADJ
indifferent	different	in-	ADJ	ADJ
indispensable	dispensable	in-	ADJ	ADJ
indoor	door	in-	N	ADJ
industrialize	industrial	-ize	ADJ	V
infancy	infant	-cy	N	N
infectious	infect	-ious	ADJ	ADJ
infectious	infection	-ous	N	ADJ
inference	infer	-ence	V	N
infinite	finite	in-	ADJ	ADJ
infrared	red	infra-	ADJ	N
inland	land	in-	N	ADJ
inlet	let	in-	V	V
inlet	let	in-	V	N
innumerable	numerable	in-	ADJ	ADJ
insightful	insight	-ful	N	ADJ
installment	install	-ment	V	N
instrumental	instrument	-al	N	ADJ
instrumentalist	instrumental	-ist	ADJ	N
insure	sure	in-	ADJ	V
integral	integer	-al	N	ADJ
interference	interfere	-ence	V	N
intersection	intersect	-ion	V	N
intriguing	intrigue	-ing	N	ADJ
intrusive	intrude	-ive	V	ADJ
invalid	valid	in-	ADJ	ADJ
invalid	valid	in-	ADJ	V
invaluable	valuable	in-	ADJ	ADJ
invariable	variable	in-	ADJ	ADJ
invention	invent	-ion	V	N
inward	in	-ward	V	ADJ
ironic	irony	-ic	N	ADJ
irrespective	respective	ir-	ADJ	ADJ
kidnap	kid	-nap	N	V
kilometre	metre	kilo-	V	N
kindness	kind	-ness	N	N
kinship	kin	-ship	N	N
layman	lay	-man	ADJ	N
lazy	lays	-y	N	ADJ
lazy	laze	-y	V	ADJ
learned	learn	-ed	V	U
learned	learn	-ed	V	ADJ
lever	lief	-er	ADJ	N
librarian	library	-an	N	N
librarian	library	-ian	N	N
lightning	lighten	-ing	V	N
likelihood	likely	-hood	ADJ	N
likewise	like	-wise	ADJ	ADV
linen	line	-en	N	N
liner	line	-er	N	N
literacy	literate	-cy	ADJ	N
locality	local	-ity	ADJ	N
locker	lock	-er	N	N
lofty	loft	-y	N	ADJ
longitude	long	-itude	ADJ	N
loosen	loose	-en	N	V
luggage	lug	-age	N	N
maiden	maid	-en	N	N
mainland	main	-land	N	N
malfunction	function	mal-	N	N
malignant	malign	-ant	ADJ	ADJ
maltreat	treat	mal-	V	V
mammal	mamma	-al	N	N
mankind	man	-kind	N	N
marvelous	marvel	-ous	N	ADJ
marxist	marx	-ist	N	ADJ
mathematical	mathematics	-al	N	ADJ
meditation	meditate	-ion	ADJ	N
merchandise	merchant	-ise	N	N
messenger	message	-er	N	N
metric	metre	-ic	V	ADJ
millimeter	meter	milli-	N	N
millionaire	million	-aire	N	N
mingle	ming	-le	V	V
miserable	miser	-able	N	ADJ
misfortune	fortune	mis-	N	N
mislead	lead	mis-	V	V
missionary	mission	-ary	N	N
missionary	mission	-ary	N	ADJ
mistress	mister	-ess	N	N
misunderstand	understand	mis-	V	V
mobilize	mobile	-ize	N	V
modernization	modernize	-ation	V	N
moisture	moist	-ure	ADJ	N
momentary	moment	-ary	N	ADJ
monotonous	monotone	-ous	N	ADJ
morality	moral	-ity	ADJ	N
multiply	multiple	-ly	ADJ	ADV
muscular	musculous	-ar	ADJ	ADJ
muscular	muscle	-ar	N	ADJ
muted	mute	-ed	N	ADJ
napkin	nape	-kin	N	N
nationality	national	-ity	ADJ	N
naughty	naught	-y	N	ADJ
navigation	navigate	-ion	ADJ	N
necessitate	necessity	-ate	N	V
neurology	neuron	-logy	N	N
noisy	noise	-y	N	ADJ
normalization	normal	-ization	ADJ	N
noteworthy	note	-worthy	N	ADJ
noticeable	notice	-able	N	ADJ
novelty	novel	-y	N	N
numerical	numeric	-al	ADJ	ADJ
obedience	obedient	-ence	ADJ	N
obsession	obsess	-ion	V	N
obstruction	obstruct	-ion	V	N
occurrence	occur	-ence	V	N
offset	set	off-	ADJ	N
offspring	spring	off-	N	N
oneself	one	-self	N	U
optical	optic	-al	ADJ	ADJ
optional	option	-al	N	ADJ
orderly	order	-ly	V	ADJ
oriental	orient	-al	N	ADJ
outbreak	break	out-	N	N
outing	out	-ing	ADJ	N
outlet	let	out-	V	N
outlook	look	out-	N	N
outrage	rage	out-	N	N
outset	set#verb	out-	N	N
outset	set	out-	U	V
outset	set	out-	N	N
outskirts	skirt	out-	N	N
outskirts	outskirt	-s	N	N
outward	out	-ward	ADV	ADJ
outward	ward	out-	N	V
overcoat	coat	over-	N	N
overflow	flow	over-	V	N
overhaul	haul	over-	N	N
overhead	head	over-	ADJ	ADJ
overhear	hear	over-	V	V
overlap	lap	over-	V	V
overnight	night	over-	N	ADJ
overpass	pass	over-	V	N
overtake	take	over-	N	V
overthrow	throw	over-	N	V
overtime	time	over-	V	N
overturn	turn	over-	V	V
overwhelm	whelm	over-	V	V
paradoxical	paradox	-ical	N	ADJ
paternal	pater	-al	N	ADJ
pathetic	path	-etic	N	ADJ
patriotic	patriot	-ic	N	ADJ
perceptual	perception	-ual	N	ADJ
perfection	perfect	-ion	ADJ	N
periodical	period	-ical	N	N
periodical	period	-ical	N	ADJ
perseverance	persevere	-ance	V	N
persuasion	persuade	-ion	V	N
persuasion	suasion	per-	N	N
pessimistic	pessimist	-ic	N	ADJ
philosopher	philosophy	-er	N	N
physicist	physics	-ist	N	N
physiological	physiology	-ical	N	ADJ
plantation	plant	-ation	N	N
plentiful	plenty	-ful	N	ADJ
plumber	plumb	-er	N	N
plural	plus	-alis	N	ADJ
poisonous	poison	-ous	N	ADJ
polar	pole	-ar	N	ADJ
polarize	polar	-ize	N	V
porter	port	-er	N	N
postage	age	post-	N	N
postage	post	-age	N	N
postcard	card	post-	N	N
postman	post	-man	N	N
poultry	poult	-ry	N	N
precaution	caution	pre-	N	N
precedent	precede	-ent	V	N
preceding	precede	-ing	V	ADJ
precision	precise	-ion	ADJ	N
preferable	prefer	-able	V	ADJ
preoccupation	occupation	pre-	N	N
preposition	position	pre-	N	U
presently	present	-ly	ADJ	ADV
prestigious	prestige	-ious	N	ADJ
pretext	text	pre-	N	N
proficiency	proficient	-cy	ADJ	N
projector	project	-or	N	N
pronoun	noun	pro-	N	N
prospective	prospect	-ive	N	ADJ
prosperity	prosper	-ity	ADJ	N
prosperous	prosper	-ous	ADJ	ADJ
provocation	provoke	-ation	V	N
provocative	provocation	-ive	N	ADJ
prudence	prudent	-ence	ADJ	N
prudent	prude	-ent	N	ADJ
publicize	public	-ize	ADJ	V
purify	pure	-ify	ADJ	V
qualitative	quality	-ative	N	ADJ
quantify	quantity	-fy	N	V
quantify	quantity	-ify	N	V
quantitative	quantity	-ative	N	ADJ
quarterly	quarter	-ly	V	ADJ
questionable	question	-able	N	ADJ
radiant	radiate	-ant	V	ADJ
radically	radical	-ly	N	ADV
radioactive	active	radio-	N	ADJ
reasoning	reason	-ing	N	N
reassurance	reassure	-ance	V	N
reassurance	assurance	re-	N	N
reassure	assure	re-	V	V
reckless	reck	-less	V	ADJ
recollect	collect	re-	U	V
recollect	collect	re-	V	V
recorder	record	-er	N	N
recreation	creation	re-	N	U
recurrence	recurrent	-ence	ADJ	N
recurrent	recur	-ent	V	ADJ
recycle	cycle	re-	N	V
referee	refer	-ee	V	N
refine	fine	re-	ADJ	V
refresh	fresh	re-	ADJ	V
refreshment	refresh	-ment	V	N
regenerate	generate	re-	V	V
rehearsal	rehearse	-al	V	N
relativity	relative	-ity	N	N
relay	lay	re-	V	V
reliance	rely	-ance	V	N
reliance	reliant	-ce	ADJ	N
renew	new	re-	ADJ	V
repetition	petition	re-	N	N
repress	press	re-	N	V
repression	repress	-ion	V	N
repressive	repress	-ive	V	ADJ
resemblance	resemble	-ance	V	N
resemblance	semblance	re-	N	N
resistant	resist	-ant	V	ADJ
respective	respect	-ive	N	ADJ
restless	rest	-less	N	ADJ
resultant	result	-ant	N	ADJ
retreat	treat	re-	V	V
retreat	treat	re-	V	N
retrospection	retrospect	-ion	N	N
retrospective	retrospect	-ive	N	ADJ
riddle	rede	-le	N	N
rigorous	rigor	-ous	N	ADJ
rotten	rot	-en	N	ADJ
royalty	royal	-ty	ADJ	N
rubber	rub	-er	V	N
ruthless	ruth	-less	N	ADJ
sailor	sail	-or	V	N
salesman	sale	-man	N	N
sarcastic	sarcasm	-ic	N	ADJ
saucer	sauce	-er	N	N
scenery	scene	-ry	N	N
sceptical	sceptic	-al	N	ADJ
scrutinize	scrutiny	-ize	N	V
seaside	sea	-side	N	N
selfish	self	-ish	N	ADJ
semiconductor	conductor	semi-	N	N
sentimental	sentiment	-al	N	ADJ
serial	series	-al	N	ADJ
shabby	shab	-y	N	ADJ
shady	shade	-y	N	ADJ
shilling	skill	-ing	N	N
shipment	ship	-ment	N	N
shrewd	shrew	-d	N	ADJ
shutter	shut	-er	V	N
sightseeing	sightsee	-ing	N	N
simplicity	simple	-icity	ADJ	N
simplify	simple	-ify	ADJ	V
situated	situate	-ed	V	ADJ
skeptical	skeptic	-al	N	ADJ
skillful	skill	-ful	N	ADJ
slaughter	slay	-ter	V	N
slipper	slip	-er	N	N
solitude	sole	-itude	N	N
spacecraft	space	-craft	N	N
spaceship	space	-ship	ADJ	N
spacious	space	-ious	N	ADJ
sparkle	spark	-le	N	N
sparkle	spark	-le	N	U
speciality	special	-ity	N	N
spectator	spectate	-or	V	N
spelling	spell	-ing	N	V
spicy	spice	-y	N	ADJ
sportsman	sports	-man	N	N
sportsman	sport	-man	N	N
sprinkle	sprink	-le	V	V
staggering	stagger	-ing	V	ADJ
startle	start	-le	N	V
statesman	state	-man	N	N
stationary	station	-ary	N	ADJ
stationery	stationer	-y	N	N
steamer	steam	-er	N	N
stereotype	type	stereo-	N	N
sticky	stick	-y	N	ADJ
stocking	stock	-ing	N	N
stocking	stock	-ing	N	V
streamline	stream	-ine	N	N
stunning	stun	-ing	V	ADJ
stunning	stun	-ing	V	N
subjective	subject	-ive	N	ADJ
submarine	marine	sub-	N	ADJ
submerge	merge	sub-	V	V
subsidize	subsidy	-ize	N	V
subway	way	sub-	N	N
sufficiency	sufficient	-cy	ADJ	N
summarize	summary	-ize	ADJ	V
superiority	superior	-ity	ADJ	N
supersonic	sonic	super-	ADJ	ADJ
superstitious	superstition	-ous	N	ADJ
surname	name	sur-	N	N
surpass	pass	sur-	V	V
surroundings	surrounding	-s	N	N
sweater	sweat	-er	N	N
sympathize	sympathy	-ize	N	V
synchronize	synchrony	-ize	N	V
synthetic	synthesis	-ic	N	ADJ
tanker	tank	-er	N	N
technician	technic	-ian	N	N
temperamental	temperament	-al	N	ADJ
temptation	tempt	-ation	V	N
terminate	terminus	-ate	N	V
theological	theology	-ical	N	ADJ
thoughtful	thought	-ful	N	ADJ
thrift	thrive	-t	V	N
thriftless	thrift	-less	N	ADJ
thrifty	thrift	-y	N	ADJ
tidy	tide	-y	N	ADJ
timely	time	-ly	N	ADJ
tiresome	tire	-some	N	ADJ
tolerance	tolerant	-ce	ADJ	N
tractor	tract	-or	N	N
transcendent	transcend	-ent	V	ADJ
transcendental	transcendent	-al	ADJ	ADJ
transplant	plant	trans-	N	V
triangle	angle	tri-	N	N
trivial	trivium	-al	N	ADJ
troublesome	trouble	-some	ADJ	ADJ
trumpet	trump	-et	N	N
twinkle	twink	-le	V	V
typewriter	typewrite	-er	V	N
typist	type	-ist	N	N
ultraviolet	violet	ultra-	ADJ	ADJ
underestimate	estimate	under-	V	V
undergraduate	graduate	under-	N	N
underlie	lie	under-	N	V
underline	line	under-	N	N
undesirable	desirable	un-	ADJ	ADJ
undo	do	un-	N	V
uneasy	easy	un-	ADJ	ADJ
uneasy	unease	-y	N	ADJ
unfold	fold	un-	V	V
unload	load	un-	N	V
upgrade	grade	up-	N	N
uphold	hold	up-	N	V
upright	right	up-	ADJ	ADJ
upward	up	-ward	ADJ	ADV
upward	up	-ward	ADJ	N
usage	use	-age	N	N
vacant	vacate	-ant	V	ADJ
vanity	vain	-ity	ADJ	N
vegetarian	vegetable	-arian	N	N
vegetarian	vegetable	-arian	N	ADJ
vegetation	vegetate	-ion	V	N
vicinity	vicine	-ity	N	N
vicious	vice	-ous	N	ADJ
vicious	vice	-ious	N	ADJ
vigorous	vigor	-ous	N	ADJ
vigorous	vigour	-ous	N	ADJ
violin	viola	-in	N	N
virtuosity	virtuoso	-ity	ADJ	N
voltage	volt	-age	N	N
vowel	vow	-el	N	N
waiter	wait	-er	N	N
waitress	waiter	-ess	N	N
warfare	war	-fare	N	N
waterproof	water	-proof	N	ADJ
whitewash	white	-wash	ADJ	N
wholesome	whole	-some	ADJ	ADJ
width	wide	-th	ADJ	N
withhold	hold	with-	N	V
withstand	stand	with-	V	V
worship	worth	-ship	ADJ	N
worthy	worth	-y	N	ADJ
wretched	wretch	-ed	N	ADJ
yearly	year	-ly	N	ADJ
yearly	year	-ly	N	ADV
