# UniMorph eng 66e0e9e8e2dcd196da081a25a48e5c1fe3d8b49b | sha256 743fff8ddb3ff26ae413af1fa859806106ffff69628be4cb7ed4d34f677deed2 | pack toefl | entries 2067
conceptual	concept	-al	N	ADJ
conceptual	concept	-ual	N	ADJ
conciliatory	conciliate	-ory	V	ADJ
conciseness	concise	-ness	ADJ	N
conclusive	conclude	-ive	V	ADJ
conclusive	conclusion	-ive	N	ADJ
concurrence	concurrent	-ence	ADJ	N
condemnation	condemn	-ation	V	N
condensation	condense	-ation	V	N
condenser	condense	-er	V	N
conductivity	conductive	-ity	ADJ	N
conductor	conduct	-or	N	N
confederacy	federacy	con-	N	N
confession	confess	-ion	V	N
configuration	configure	-ation	V	N
confinement	confine	-ment	V	N
confirmation	confirm	-ation	V	N
conflicting	conflict	-ing	N	ADJ
confluence	confluent	-ence	ADJ	N
conformity	conform	-ity	V	N
congenial	genial	con-	ADJ	ADJ
congested	congest	-ed	N	V
congestion	congest	-tion	V	N
congestion	congest	-ion	V	N
congratulation	congratulate	-ion	V	N
congratulation	gratulation	con-	N	N
congressman	congress	-man	N	N
congruity	congruent	-ity	ADJ	N
conjectural	conjecture	-al	N	ADJ
conjunction	conjunct	-ion	N	N
connivance	connive	-ance	V	N
consciously	conscious	-ly	ADJ	ADV
consequent	sequent	con-	ADJ	ADJ
conservationist	conservation	-ist	N	N
conservatism	conservative	-ism	ADJ	N
conservatory	conserve	-atory	V	ADJ
considerate	consider	-ate	V	ADJ
consistency	consistence	-y	N	N
consternation	consternate	-ion	V	N
contagious	contagion	-ous	N	ADJ
contamination	contaminate	-ion	V	N
contemptible	contempt	-ible	N	ADJ
contemptuous	contempt	-uous	N	ADJ
contender	contend	-er	V	N
contented	content	-ed	ADJ	ADJ
continence	continent	-ence	ADJ	N
continual	continue	-al	N	ADJ
continually	continual	-ly	ADJ	ADV
continuation	continue	-ation	N	N
continuity	continuous	-ity	ADJ	N
contraction	contract	-ion	N	N
contradictory	contradict	-ory	V	ADJ
convection	convect	-ion	V	N
convenience	convenient	-ence	ADJ	N
conventionally	conventional	-ly	ADJ	ADV
converge	verge	con-	V	V
conversant	converse	-ant	V	ADJ
conversational	conversation	-al	N	ADJ
converter	convert	-er	N	U
converter	convert	-er	N	N
conveyance	convey	-ance	V	N
convincing	convince	-ing	V	ADJ
coordination	coordinate	-ion	N	N
corresponding	correspond	-ing	V	ADJ
corrosion	corrode	-ion	V	N
corrosive	corrosion	-ive	N	ADJ
cosmic	cosmos	-ic	N	ADJ
cosmopolitan	cosmopolite	-an	N	ADJ
counteract	act	counter-	V	N
counterbalance	balance	counter-	N	N
counterclockwise	clockwise	counter-	ADJ	ADJ
countless	count	-less	N	ADJ
courteously	courteous	-ly	ADJ	ADV
courtly	court	-ly	N	ADJ
courtly	court	-ly	N	ADV
courtship	court	-ship	N	N
covetous	covet	-ous	V	ADJ
crafty	craft	-y	N	ADJ
cramped	cramp	-ed	N	V
cranial	cranium	-al	N	ADJ
cripple	creep	-le	V	ADJ
crooked	crook	-ed	N	V
crooked	crook	-ed	N	ADJ
crosscut	cut	cross-	V	N
crossing	cross	-ing	N	N
crumble	crumb	-le	N	V
crumple	crump	-le	N	N
crystalline	crystal	-ine	N	ADJ
crystallization	crystal	-ization	N	N
crystallization	crystallize	-ation	V	N
crystallize	crystal	-ize	N	V
cubic	cube	-ic	N	ADJ
culmination	culminate	-ion	V	N
culmination	culminate	-tion	V	N
cultivation	cultivate	-ion	V	N
cumbersome	cumber	-some	V	ADJ
cunning	con	-ing	V	ADJ
cunning	con	-ing	V	N
curator	curate	-or	N	N
curiosity	curious	-ity	ADJ	N
custodian	custody	-ian	N	N
customarily	customary	-ly	ADJ	ADV
cynical	cynic	-al	N	ADJ
dampen	damp	-en	ADJ	V
daring	dare	-ing	V	ADJ
daunting	daunt	-ing	V	ADJ
dauntless	daunt	-less	V	ADJ
dazzle	daze	-le	V	V
dazzling	dazzle	-ing	N	V
debatable	debate	-able	N	ADJ
debtor	debt	-or	N	N
decadence	decadent	-ence	N	N
deceitful	deceit	-ful	N	ADJ
deception	deceive	-ion	V	N
deceptive	deception	-ive	N	ADJ
decompose	compose	de-	V	V
decomposition	composition	de-	N	N
decomposition	decompose	-ition	V	N
decomposition	decompose	-tion	V	N
decoration	decorate	-ion	ADJ	N
decoration	decor	-ation	N	N
decorative	decorate	-ive	ADJ	ADJ
defame	fame	de-	N	V
defection	defect	-ion	N	N
defective	defect	-ive	N	ADJ
deference	defer	-ence	V	N
deferential	deference	-ial	N	ADJ
deficiency	deficit	-ency	N	N
deficiency	deficient	-cy	ADJ	N
defile	file	de-	N	V
definitive	definition	-ive	N	ADJ
deform	form	de-	N	V
deformation	deform	-ation	V	N
defraud	fraud	de-	N	V
defrost	frost	de-	ADJ	V
degradation	degrade	-ation	V	N
dehydrate	hydrate	de-	N	V
dehydration	hydration	de-	N	N
dehydration	dehydrate	-ion	V	N
dejected	deject	-ed	V	ADJ
delineation	delineate	-ion	V	N
demagnetize	magnetize	de-	V	V
demobilize	mobilize	de-	V	V
demolition	demolish	-tion	V	N
dentistry	dentist	-ry	N	N
deodorizer	deodorize	-er	V	N
dependable	depend	-able	V	ADJ
dependence	depend	-ence	V	N
dependence	dependent	-ence	ADJ	N
deposition	depose	-ition	V	N
deposition	depose	-tion	V	N
depositor	deposit	-or	N	N
depreciation	depreciate	-ion	V	N
depress	press	de-	N	V
deprivation	deprive	-ation	V	N
deprivation	privation	de-	N	N
derivative	derivation	-ive	N	ADJ
desalination	salination	de-	N	N
desalination	desalinate	-ion	V	N
descendant	descend	-ant	V	N
deserted	desert	-ed	N	V
designing	design	-ing	N	V
desirous	desire	-ous	N	ADJ
despoiler	despoil	-er	V	N
destiny	destine	-y	V	N
destructive	destruct	-ive	V	ADJ
detectable	detect	-able	V	ADJ
determinant	determine	-ant	V	N
deterrent	deter	-ent	V	ADJ
dethrone	throne	de-	N	V
detraction	detract	-ion	V	N
detrimental	detriment	-al	N	ADJ
devastating	devastation	-ing	N	ADJ
devastation	devastate	-ion	V	N
devious	deviate	-ous	N	ADJ
devoid	void	de-	ADJ	ADJ
devoted	devote	-ed	ADJ	V
devotion	devote	-ion	ADJ	N
diagonally	diagonal	-ly	ADJ	ADV
dietary	diet	-ary	N	ADJ
dieter	diet	-er	N	N
differentiate	differential	-ate	ADJ	V
diffusion	diffuse	-ion	ADJ	N
digestion	digest	-ion	V	N
digestive	digest	-ive	V	ADJ
dignified	dignify	-ed	N	ADJ
dignify	dignity	-fy	N	V
dignify	dignity	-ify	N	V
digression	digress	-ion	V	N
diligently	diligent	-ly	N	ADV
dilution	dilute	-ion	V	N
dimensional	dimension	-al	N	ADJ
dimly	dim	-ly	ADJ	ADV
dingy	dung	-y	N	ADJ
dioxide	oxide	di-	N	N
diplomacy	diplomat	-cy	N	N
disagreeable	agreeable	dis-	ADJ	ADJ
disagreeable	disagree	-able	V	ADJ
disallow	allow	dis-	V	V
disapproval	approval	dis-	N	N
disapproval	disapprove	-al	V	N
disarm	arm	dis-	N	V
disarrange	arrange	dis-	V	V
disarray	array	dis-	N	V
disastrous	disaster	-ous	N	ADJ
disband	band	dis-	N	V
disburse	burse	dis-	N	V
discard	card	dis-	N	V
discernible	discern	-ible	V	ADJ
discernible	discern	-able	V	ADJ
discerning	discern	-ing	V	V
disciplined	discipline	-ed	N	ADJ
discomfort	comfort	dis-	N	N
discompose	compose	dis-	V	V
disconnect	connect	dis-	V	V
discontent	content	dis-	N	N
discontented	contented	dis-	V	ADJ
discriminate	criminate	dis-	V	V
disgusted	disgust	-ed	N	ADJ
disillusion	illusion	dis-	N	V
disintegrate	integrate	dis-	V	V
disinterested	interested	dis-	ADJ	ADJ
disinterested	disinterest	-ed	N	ADJ
dismember	member	dis-	N	V
disown	own	dis-	V	V
dispensable	dispense	-able	V	ADJ
dispersal	disperse	-al	V	N
displacement	displace	-ment	V	N
disposition	dispose	-ition	V	N
disposition	dispose	-tion	V	N
disproportionate	proportionate	dis-	ADJ	ADJ
disproportionate	disproportion	-ate	N	ADJ
disprove	prove	dis-	V	V
disregard	regard	dis-	N	N
disregard	regard	dis-	N	V
disreputable	reputable	dis-	ADJ	ADJ
disrepute	repute	dis-	N	N
disrepute	repute	dis-	N	V
disrespect	respect	dis-	V	N
disrespectful	respectful	dis-	ADJ	ADJ
disrespectful	disrespect	-ful	N	ADJ
dissenter	dissent	-er	V	N
dissimilar	similar	dis-	ADJ	ADJ
dissonance	dissonant	-ce	ADJ	N
distasteful	tasteful	dis-	ADJ	ADJ
distasteful	distaste	-ful	N	ADJ
distillation	distill	-ation	V	N
distinctively	distinctive	-ly	ADJ	ADV
distinctly	distinct	-ly	ADJ	ADV
distinguished	distinguish	-ed	V	ADJ
distortion	distort	-ion	V	N
disunite	unite	dis-	V	V
diver	dive	-er	ADJ	N
diverge	verge	di-	V	V
divergence	diverge	-ence	V	N
divergence	divergent	-ence	ADJ	N
diversification	diverse	-ification	ADJ	N
diversification	diversify	-ification	V	N
diversified	diversify	-ed	V	V
diversify	diversity	-fy	N	V
diversify	diversity	-ify	N	V
diversion	diverse	-ion	ADJ	N
dizziness	dizzy	-ness	ADJ	N
dizzying	dizzy	-ing	ADJ	ADJ
documentation	document	-ation	N	N
dogged	dog	-ed	N	ADJ
dogged	dog	-ed	N	V
dogmatic	dogma	-ic	N	ADJ
doleful	dole	-ful	V	ADJ
dolorous	dolor	-ous	N	ADJ
domesticate	domestic	-ate	ADJ	V
domesticated	domesticate	-ed	V	V
dormant	dorm	-ant	N	ADJ
dorsal	dorsum	-al	N	ADJ
doubtful	doubt	-ful	N	ADJ
downcast	cast	down-	V	ADJ
drainage	drain	-age	N	N
dramatize	drama	-ize	N	V
dramatize	dramatic	-ize	ADJ	V
dreadful	dread	-ful	N	ADJ
dreadfully	dreadful	-ly	ADJ	ADV
dreary	drear	-y	ADJ	ADJ
droplet	drop	-let	N	N
drowsy	drowse	-y	V	ADJ
drudgery	drudge	-ery	N	N
drudgery	drudge	-ry	N	N
dues	due	-s	ADJ	N
dusky	dusk	-y	N	ADJ
dweller	dwell	-er	V	N
dwelling	dwell	-ing	V	V
dwelling	dwell	-ing	V	N
dwindle	dwine	-le	V	V
earnest	earn	-est	V	V
earthenware	earthen	-ware	ADJ	N
eccentricity	eccentric	-ity	ADJ	N
eclecticism	eclectic	-ism	ADJ	N
ecologist	ecology	-ist	N	N
economical	economic	-al	ADJ	ADJ
economize	economy	-ize	ADJ	V
economize	economic	-ize	ADJ	V
ecosystem	system	eco-	N	N
educable	educate	-able	V	ADJ
educated	educate	-ed	V	ADJ
egoism	ego	-ism	N	N
elaborately	elaborate	-ly	ADJ	ADV
elasticity	elastic	-ity	ADJ	N
elation	elate	-ion	ADJ	N
electromagnetic	magnetic	electro-	ADJ	ADJ
electromagnetic	electromagnet	-ic	N	ADJ
elegance	elegant	-ce	ADJ	N
elevation	elevate	-ion	V	N
elimination	eliminate	-tion	V	N
elimination	eliminate	-ion	V	N
elliptical	elliptic	-al	ADJ	ADJ
eloquence	eloquent	-ence	ADJ	N
elusive	elude	-ive	V	ADJ
emaciated	emaciate	-ed	V	ADJ
emancipation	emancipate	-tion	V	N
emancipation	emancipate	-ion	V	N
embalm	balm	em-	N	V
embed	bed	en-	N	V
embed	bed	em-	N	V
embellishment	embellish	-ment	V	N
embitter	bitter	en-	ADJ	V
embody	body	em-	N	V
embosom	bosom	em-	N	V
emboss	boss	em-	N	V
embroider	broider	em-	V	V
embroidery	embroider	-y	V	N
embryonic	embryo	-ic	N	ADJ
emergence	emerge	-ence	V	N
emergence	emergent	-ence	ADJ	N
emigrant	emigrate	-ant	V	N
emigrate	emigre	-ate	N	V
eminence	eminent	-ence	ADJ	N
emphatic	emphasis	-ic	N	ADJ
empower	power	en-	N	V
empower	power	em-	N	V
enact	act	en-	V	V
enactment	enact	-ment	V	N
encase	case	en-	N	V
enclosure	enclose	-ure	V	N
encompass	compass	en-	N	V
endanger	danger	en-	N	V
endangered	endanger	-ed	V	ADJ
endlessly	endless	-ly	ADJ	ADV
endotoxin	toxin	endo-	N	N
endowment	endow	-ment	V	N
endurance	endure	-ance	V	N
enduring	endure	-ing	V	ADJ
energetic	energy	-etic	N	ADJ
energize	energy	-ize	N	V
engaging	engage	-ing	V	ADJ
engender	gender	en-	N	V
engrave	grave	en-	N	V
engraving	engrave	-ing	V	N
engulf	gulf	en-	N	V
enigmatic	enigma	-ic	N	ADJ
enlighten	light	-en	ADJ	V
enlightenment	enlighten	-ment	V	N
enlist	list	en-	V	V
enormity	enormous	-ity	ADJ	N
enrage	rage	en-	N	V
enrapture	rapture	en-	N	V
enrich	rich	en-	N	V
enslave	slave	en-	ADJ	V
entail	tail	en-	N	V
entangle	tangle	en-	V	V
entanglement	entangle	-ment	V	N
enterprising	enterprise	-ing	N	ADJ
entertainer	entertain	-er	V	N
enthrall	thrall	en-	N	V
enthusiastically	enthusiastic	-ally	ADJ	ADV
entrap	trap	en-	N	V
epidemic	demic	epi-	ADJ	N
epidermis	dermis	epi-	N	N
equate	equal	-ate	ADJ	V
equator	equation	-or	N	N
erratically	erratic	-ally	ADJ	ADV
eruption	erupt	-ion	V	N
escapist	escape	-ist	N	ADJ
ethically	ethical	-ly	ADJ	ADV
eulogy	logia	eu-	N	N
euphonious	euphony	-ous	N	ADJ
evaporation	evaporate	-ion	V	N
evasion	evade	-ion	V	N
evasive	evade	-ive	V	ADJ
evenly	even	-ly	ADJ	ADV
eventful	event	-ful	N	ADJ
eventual	event	-ual	N	ADJ
evergreen	green	ever-	ADJ	ADJ
evolutionary	evolution	-ary	N	ADJ
exacting	exact	-ing	V	ADJ
exaggeration	exaggerate	-ion	V	N
excavation	excavate	-ion	V	N
exceptionally	exceptional	-ly	ADJ	ADV
excitable	excite	-able	V	ADJ
exemplary	exemplar	-y	N	ADJ
exemption	exempt	-ion	ADJ	N
exertion	exert	-ion	V	N
exhausted	exhaust	-ed	N	ADJ
