# OANC GrAF | sha256 5a26559a1becba41a527cb674fff4fb9c4fb70b276f60422c4f07a0ef23fd867 | pack ky | entries 1863
adverse	Their dosing is limited by a ceiling effect, and they have a high risk of adverse effects.Certainly, large-scale treatment efforts will demand close monitoring of adverse effects.
advisable	It is not advisable to swim within 8 km (5 miles) of the city center because of pollution.As great as the views are, on a crowded day it may be advisable to turn off after 2.5 km (1.
aerial	The dense undergrowth of their aerial prop roots perform natural land reclamation.um-hum i didn't know how far of a of a distance i guess depending on what kind of aerial that you use
aeroplane	4. He said at a World Wildlife Fund function: "If it has got four legs and it's not a chair, if it has got two wings and it is not an aeroplane, and if it swims and it's not a submarine, the Cantonese will eat it."
affiliate	[From Heartlines , a Washington affiliate newsletter of the American Heart Association, Vol.[From Heartlines , a Washington affiliate newsletter of the American Heart Association, Vol. VI, No. 2, .]
affiliation	Include your name, law enforcement affiliation, and office telephone number in the request.If more than one country was listed in the affiliation, each of them was rewarded with a count.
affirm	These data affirm a technically good separation of the periplasmic and cytoplasmic fractions.Clinton could have used his news conference to affirm this soothing message, as Sen.
affluent	You can deliver Lexus ads to affluent customers pulling down more than $100,000 per year.(a) Averages obscure the fact that most of Clinton's tax increase did fall on the affluent.
aggravate	These peculiar traits, Pye noted, aggravate another disturbing feature of modern China.This woman's demands suggest an underlying jealousy and immaturity that time will most likely aggravate.
agitate	We're human beings, and we have a right to agitate for our rights.Some white parents withdrew and sent their children to private schools, while others formed citizens' groups to agitate against busing.
agony	Henley endured years of agony, and his poem, Invictus, was truly written from experience.know this, this anguish, this agony for a departing self wishing only to stay, to endure,
agreeable	Russo has never been less than agreeable, but here's she's something else: a movie star.agreeable, delightful, respectable (often used in vague commendation by those who are not nice...)
alert	As its author told investigators, the Phoenix memo was not an alert about suicide pilots.Auditors should be alert to situations or transactions that could be indicative of abuse.
alleviate	The rosy spin: A decadeslong La Niña cycle will cool the Earth and alleviate global warming.enactment of a law to alleviate the Alternative Minimum Tax for middleincome taxpayers.
allied	"Allied Action Fails to Stop Serb Brutality," says Wednesday's Washington Post front page.Allied with men who prefer their women dutiful and demure, she herself has a macho side.
alloy	It is actually 95% tin, hardened with a 5% alloy of antimony and copper.Prince's metal A copper-brass or copper-arsenic alloy resembling brass.
aloud	To which most readers, no doubt, will respond aloud, "No, you get used to it, you puss.Preference will be given to poetry of the past that is especially suitable for reading aloud.
alphabet	I am having difficulty remembering the alphabet, and I would appreciate help from a reader.In fact, Azusa was made from the first and last letters of the alphabet, followed by “USA.”
alternate	Well, one alternate juror hinted that one factor in the verdict might be an O.J. backlash.Fertile fields alternate with stony hills, miraculously sprouting trees, and wildflowers.
altitude	As the road gains altitude and temperatures fall, the views become ever more spectacular.Variations in soil, slope, and altitude give rise to five different types of forest:
amateur	Is there another amateur among Slate 's readers who would like to pick up the challenge?"I figure you've got to put in 20 years before you get past amateur status," she said.
amaze	), I was so exhilarated to see films that gave themselves the liberty to surprise and amaze me.well see of not being particularly interested i don't keep track of prices on them but i'm i'm that does amaze amaze me
ambassador	USA Today leads with the defection to the U.S. of the North Korean ambassador to Egypt.Ambassador to Macedonia Christopher Hill likewise told CNN: "We're not negotiating right now.
ambiguous	How Bauer could refute such perceptions, questions, and discomfort was equally ambiguous.Thernstrom's anecdote about how Powell became brigadier general is ambiguous on its face.
amend	Several indicated that they would have supported it if Clinton had worked with them to amend it.Joe Biden, D-Del., wants to amend the War Powers Resolution to give it more teeth.
amiable	It is impressive that such a warm and amiable fellow--and he was--could be so profoundly wrong at least twice.Prudie thinks it's marvelous that you and your spouse of two decades are able to unhitch in a civilized, amiable manner.
ample	You will rarely get out of the lower gears, but the wonderful panoramas are ample reward.There is ample evidence that Lincoln regarded blacks as morally and socially inferior to whites.
amplifier	Data were recorded using an Axopatch 200A patch clamp amplifier from Axon Instruments (Foster City, CA).Series resistance, Rs, was compensated up to the point of amplifier oscillation with the Axopatch circuit.
amplify	As expected, the F1-BGH037 primer set failed to amplify from T +/+ embryo RNA (Figure 1B).Primer pairs were designed (Table 1) that would only amplify one of the four transcripts.
amuse	Useless spoonerisms produce correct words which, unfortunately, neither amuse not have current meaning.Prudie has a hunch that girls jumping out of cakes would amuse anyone ...
analogue	About one in ten antibodies that bind the transition state analogue act as catalysts.Unbiased MP decompositions can be obtained by an analogue of Monte Carlo methods.
analogy	Consider as an analogy a long thin tube with two ends and a one-hole torus, like a donut.This similarity suggests an analogy between plant apoplasts and mammalian digestive tracts.
analytic	, there is no analytic solution available, and we have to resort to numerical simulations.See CIA analytic report, "Clandestine Travel Facilitators: Key Enablers of Terrorism,"Dec.
anchor	This procedure, before the days of the stockless anchor, was known as catting the anchor .Anchor tenants in the local arts scene include the long-lived Nevada Ballet Theatre (Tel.
anecdote	(Best anecdote: One Wall Street firm has built a shrine to Greenspan in an empty office.)Thernstrom's anecdote about how Powell became brigadier general is ambiguous on its face.
anemia	We considered and rejected the possibility of Down syndrome–associated aplastic anemia.Therefore, we included 19 trials from 19 articles with 1896 patients in cancer related anemia.
anguish	know this, this anguish, this agony for a departing self wishing only to stay, to endure,well you probably sue him for mental anguish or something right and try to get money from him and
ant	The ant colonies that Parker suggests have three parents are a hybrid of the speciesi was firmly convinced the entire front yard was nothing but one gigantic ant mound
antenna	The next scene is a closer rear view of the truck, the radar antenna relentlessly turning.Like Williams, Barthelme was a master ventriloquist with a dish antenna in his subconscious.
antique	It is as if, by this deliberate smudging, Bartoli were giving old songs an antique timbre.But even if your purchase only looks “antique,” it may still arouse suspicion at customs.
anyhow	it's um over there's one over there in Addison i can't remember his name anyhow it's someWhen the technology did work as intended, it merely made you wonder what good it is anyhow.
apology	man can we trust them have they repented for what they did have they made a world apologyIf Plotz did not get the senator's permission to use the quote, an apology may be in order.
appall	The challenge for Wilde lovers at the end of the 20 th century is this: Find a way to appall.But the by-now routine procedure of making public the tape of a frantic, teary cry for help has never failed to shock and appall.
apparatus	The apparatus was made up of three contiguous plastic cubicles, each of which measured 24.The nation as a prepolitical reality finds its embodiment in the apparatus of state power.
appetite	The WSJ says the Republican leadership of the Senate has little appetite for Dole's deal.You can build an appetite for dinner by making your way from the beach to the restaurant.
applaud	Critics mostly applaud this movie about a female necrophiliac who works in a funeral home.Critics applaud Richard Gere's China-bashing activism but sneer at his China-bashing movie.
applause	Bloated, sloppy, and greedy, the band regurgitated a medley of '70s hits to vast applause.The paper notes that the non-media types in the audience responded to this with applause.
appliance	It uproots and homogenizes as it enriches--like a Ronco appliance, as Friedman might say.appliances and things like that and they're real good with their appliance and stuff like that so
applicable	Part III of this report analyzes applicable law and applies it to the findings in Part II.The rule and the procedures therein are applicable to the FCC's spectrum auction program.
appraisal	Agencies were to implement the new policies for the SES appraisal cycles that began in 2001.To encourage evidence-seeking, students have been taught critical appraisal of medical research.
appraise	There are a few material, tangible items that an assessor will have to come in to appraise.During the medicine clerkship, we taught the students how to find and appraise medical evidence.
apprehend	Like police officers, bounty hunters are authorized to use "all reasonable force " to apprehend skips.Natural selection did not, in fact, design our brains to apprehend Truth.
apprehensive	Her suitor, Neigh, who had proposed marriage in a previous chapter, appears somewhat apprehensive at Ethelberta's suggestion.On the eve of the World Trade Organization conference in Seattle, papers around the world were apprehensive about its outcome.
approximate	Approximate molecular weights were estimated using prestained standards (NEN, Boston, MA).AMIGA was then modified to approximate the assumptions behind each of the four scenarios.
apt	Indeed, the bellybutton might be an apt metaphor for Avedon's intimate, unsettling work.more uh they're less apt to vote in programs that involve the government running things
arbitrary	(The user can override the default values and input an arbitrary value for any parameter.)All other outcomes, as John Rawls argues, would be “arbitrary from a moral point of view.”
arch	For analysis vertebral arch distance was averaged for each fetus and then for the litter.They're not buying records or movie tickets or novels or Levi's or Arch Deluxes or Nikes.
archive	The John Donald Robb Archive of Southwestern Music is located at the university’s library.All the files in the archive are hyperlinked and accessible through the index.html file.
arithmetic	This arithmetic error never would have happened had Aaron Donovan edited McFadden's story.If arithmetic is the measure, Gallant must be the quintessential New Yorker fiction writer.
arouse	But even if your purchase only looks “antique,” it may still arouse suspicion at customs.Hats arouse fully as much feeling as hairstyles--or they would if enough of them were being worn.
arrogant	"I don't know if the agency itself is aware of how arrogant and presumptuous it has become."Many of these players tend to be arrogant and believe that the end justifies the means.
artery	2shows the organization of endothelium, smooth muscle cells and nerves within the artery.Family history of premature coronary artery disease is a major but underused risk factor.
articulate	The representatives will be asked to articulate in writing their concerns and objections.They frame lopsided yes/no questions and squelch attempts to articulate a middle ground.
ascend	Following his career as a diplomat, John Quincy went on to ascend ever higher in politics.This is one of the most difficult passes to ascend, but also, arguably, the prettiest.
ascertain	All we can do is ascertain probabilities, which do not definitively prove anything is anywhere. "Future investigation of this complex regulatory region will be needed to ascertain such a matter.
ash	Dad was a Camel man, and his offer usually came as he filled the air with smoke and ash.how much ash would fall and and how it would essentially literally destroy the world you know
ashamed	Dol. Captain! thou abominable damned cheater, art thou not ashamed to be called captain!My husband says he was ashamed of his lie and that they had promised never to tell me.
ashore	Ashore, fields of sugarcane and banana plantations drape steep hills and rolling plains.In 1929, during Spanish naval manoeuvres just off Ibiza, King Alfonso XIII came ashore here.
aspire	The freedmen could aspire to power in the region where they previously had been slaves.They aspire to the rise in status and income that computer geeks benefited from in the 1980s.
assassinate	And yet U.S. policy forbids America from actually trying to assassinate the chosen villain.George Stephanopoulos (ABC's This Week ) still thinks we have no alternative but to assassinate Saddam.
assimilate	Did you seem to assimilate that into his descriptions and characters?Some even assimilate Buddhist and primitive, non-Hindu local deities.
astonish	The single-mindedness--OK, fanaticism--of the supply-siders who helped orchestrate the Reagan tax cuts of the 1980s never fails to astonish.But we gradually realize that this Nora, in fact, is playing the role that's expected of her--merely "playing tricks," as she says in the last act--and that there's another Nora beneath the childlike silliness that will astonish even her.
astronaut	Time 's exclusive: the tale of American astronaut Michael Foale's harrowing Mir expedition.Astronaut Alan Shepard's death spurs Newsweek to profile the 12 men who have walked on the moon.
astronomy	They were welcomed for their erudite ideas on medicine, astronomy, and astrology.) Also, an appreciation of planets: Thanks to the Mars rock, they're the hottest field in astronomy.
attain	5 volts for the two models with tissue perfusion to attain simulation data near 100°C.Haggling with dapper Gujaratis and the bright-eyed Kashmiris can attain the level of high art.
attendant	They stabbed members of the flight crew (reported by a flight attendant and one passenger).And when they got married I was her only attendant and, her son, Alvin, was daddy's best man.
attentive	Browsing is difficult as vendors are attentive and can be insistent, but you’ll have fun.Only rarely do Promise Keeper men become domineering; mostly they become more attentive.
audio	NEADS audio file, Mission Crew Commander, channel 2, 9:38:02; Dawne Deskins interview (Oct.Tye Comer, CMJ ). (Click here to buy the CD and to listen to audio samples from the album.)
auditorium	Visiting dance groups perform at the Shrine Auditorium and the UCLA Center for the Arts.Feel free to join us for any of the lectures which are held October April in our auditorium.
augment	MAPPFinder can incorporate any MAPP file into its analysis to augment the GO hierarchy.State and local law enforcement were not marshaled to augment the FBI's efforts.
aural	Strange to say, it is in the US that one of the really weird aural hiccups occurs.Languages, though glibly spoken and written, often present formidable problems of perception, both visual and aural.
authentic	Participants are invited to submit similar authentic examples of rigorous self-assessment.Even the worst work demands from you the admission that at least the artists are authentic.
automation	Additional billions have been invested in buildings, in part to house the automation.This is primarily a result of economies of scale, worksharing and the extensive use of automation.
auxiliary	and all the auxiliary personnel the school bureaucracy that exists mainly to perpetuate itselfauxiliary motor on there at least you can kind of drop the sails and putt on back in
avail	As Welsh's book has a list under PRONUNCIATION, I looked there, to no avail.But time spent on the phone to the utilities commission and the attorney general's office was to no avail.
avert	The West should admit that loans to Moscow are a naked effort to avert Russian implosion.The conventional wisdom says Clinton must avert conviction in order to safeguard his legacy.
aviation	The memo's references to aviation training were broad, including aeronautical engineering.For pilot's belief and the helicopter not hovering, see NYPD interview 12, Aviation (Mar.
awake	and you know i play with her most of the time she's awake and i think that is so importantI was asleep, but Luigi was awake, and he thought he detected a vague form nearing the bed.
awe	The most powerful charismatics are those who simultaneously invite identification and awe.Many civilians were in awe of the firefighters and found their mere presence to be calming.
axe	Richard Albert Wilson: The Canadian Scholar on Whom Bernard Shaw Tried to Grind His Alphabet Axefrom his fiberglass outbuilding shed, helving an axe, bright blade, pine handle,
axis	Chang’an Avenue bisects these two sites and forms the capital’s long, wide east–west axis.In Streptococcus , the A+T3/C+G3 separation appeared principally on the second axis.
bachelor	In the new movie The Bachelor , a character leaves his grandson $100 million in his will.ooh do you yes we snow ski we snow ski at Mount Bachelor mostly in Oregon have you ever been there
backward	The aim is to get you pumped, bellowing, pogoing backward up the aisle playing air guitar.Retronym derives from the combining form retro- (from the Latin retro meaning backward).
bacon	oh did well did does your wife ever make uh a bake in a hot bacon dressing like for salad.. and make himself a hostage to fortune (to mis-cite Bacon in my turn) when doing so.
bacterium	If only the bacterium could tell us: “Did you see that truck of a paramecium coming at me?Consider a bacterium swimming upstream in a glucose gradient, its flagellar motor rotating.
badge	To be sent away was a badge of honor, to undergo electroshock a glorious martyrdom.uh that's well i now maybe i'm not the uh typical nonexempt that you deal with the badge is silver
badminton	The national sport, badminton, and is played wherever a net, real or makeshift, can be set up for players to thwack the shuttlecock across to each other.With the huge successes of Boris Becker, Steffi Graf, and Michael Stich, tennis has now become a favorite national sport, with squash and badminton catching on fast, too.
baggage	He must know how lucky he is that Julia Roberts arrived with so much astounding baggage.And hope that the pilot is better at his job than the baggage handlers are at theirs.
bait	yeah my wife loved to fish she didn't like to uh she doesn't like to put the bait on butYes , he is saying, we'll use the roe as our next bait , and How about Saturday, early?
balcony	King was assassinated on April 4, 1968, while standing on the balcony of his Memphis motel.i think it's from the time he jumped off the balcony and lord knows what happened to him
bald	Bird-watchers can spot, among many species, red-tailed hawk and the occasional bald eagle.Well, I have a close friend, Pat, who is bald and wears a full beard and horn rim glasses.
balloon	"Raising a beaker with a balloon inside, Steven Jacquier peers at a wonder of the world.""Sure," the man yells back, "you're in a hot air balloon about 30 feet above this field."
bandage	50 μl vehicle or cCAF were deposited through the bandage onto the wound using a 30-gauge needle.The wounds were photographed immediately after wounding and then covered with Biocclusive bandage.
bang	So they take me to the hospital and I bang my head a couple of times on the way there.The universe, since the big bang, was and remains out of equilibrium, or vastly nonequilibrium.
bankrupt	To enemies, it refers to a legacy of bankrupt state government and failed social programs.okay well i've i have had some because i was working for P I E and they went bankrupt so
banner	A banner at the top of a Web page just isn't the same as a luxurious two-page color spread.Advertisers control the text in the banner and can target it by demographic or issue group.
banquet	In 1811 Mohamed organized a grand banquet and called all the notable mamelukes to attend.Each member would organize a fortnightly banquet of game and fish he had caught himself.
barbecue	fourteen fifteen pound catfish and sometimes those are good to uh do on a barbecue grillThey didn't have any property records, they said, but she was welcome to some barbecue.
barber	Here also are the betting shops, antique barber shops, and stores offering exotic medicines.References Barber 1993; Gosnell and Gott 1992; Griffith 1985; Jordan 1982; Sanborn 1989
bargain	Make me an offer" is hardly the best strategy if you're looking to drive a hard bargain.The accord may finally compel the Palestinians to live up to their part of the bargain.
bark	just a small patch of lawn and just flowers and bulch bark uh tree bark all over her lawnA sidebar examines a handful of less pressing scientific puzzles, such as why dogs bark.
barren	Barren Kahoolawe (kah-ho-oh-law-vay) is a tiny island just off the southwest coast of Maui.Kalymnos has a barren interior with dramatic cliffs and caves all around its coastline.
batch	The Jin capital was in turn completely razed by a fresh batch of northern nomadic usurpers.. One of the blots in each batch was probed for cyclophilin to act as a loading control.
bathe	Why did this translator feel he had to change “anoint his head” to “bathe his head”?The affidavits also attest that he watched friends stab a woman to death and bathe in her blood.
beard	Well, I have a close friend, Pat, who is bald and wears a full beard and horn rim glasses.Atta wore Western clothing, shaved his beard, and no longer attended extremist mosques.
bearing	(None of the above, incidentally, has any bearing on Lee's usage of the word "bumfuzzled.""But at Sinatra's funeral, the eternal Gregory Peck amazed us with his beauty and his bearing."
beforehand	This book will probably find no reader fully conversant beforehand with even half its contents.Participants were instructed beforehand to keep lips closed once oral thermometers were in place.
beloved	The Boneless Pork Rib Shaped Patty is a shoddy imitation of McDonald's much beloved McRib.Kids, after all, get plenty of lectures ("discipline," "limits") from their beloved parents.
beneficial	It is also beneficial if the previous position (3' -2) is a G or C with a frequency of ≥0.Achieving significant beneficial results for clients as determined by outcome measurements.
benign	Some time later they can go on some benign morning talk show together and talk about this."In an exposed, windy location this looks, considering the damage it did, exceedingly benign.
betray	While Nerve hasn't violated many taboos yet, the site does betray some expectations.Some of these products betray a rather comforting lack of geographical precision.
beverage	Then there are appetizers, salads, main courses, beverage refills, desserts, and coffee.But the flacks at the American Beverage Institute are doing their best to take up the slack.
beware	Just a few more words of warning: Beware of spiky sea urchins when swimming off rocks.It’s an awe-inspiring sight, but beware of the sheer drop, especially on a windy day.
bewilder	Another rhyming reduplication, mumbo jumbo, is probably borrowed from a word in African Mandingo: Mama Dyumbo was a deity who helped husbands to bewilder wives whom they suspected of talking too much.
bibliography	At the back is a bibliography of dozens of other Napoleonic era sea stories by other authors.By contrast, the bibliography for my historical nautical dictionary already numbers close to 285 works.
bin	According to KSM, he received a total of $10,000 from Bin Ladin for 9/11-related expenses.Although Bin Ladin listened to KSM's proposal, he was not convinced that it was practical.
biography	The magazine excerpts a new oral biography of the members of Monty Python's Flying Circus.Book -- Martha Stewart, Just Desserts: The Unauthorized Biography , by Jerry Oppenheimer;
bipedal	The evolution of humans involved lifting the nose away from the noxious ground environment as they adopted a bipedal posture (Aiello and Dean 1990).
bizarre	The Sex Pistols' Sid Vicious recorded "My Way," a bizarre combination of homage and scorn."Brilliant and bizarre" is how experts characterized the scheme in the New York Times .
blackmail	The second pedophilia scare has served a more pragmatic purpose: legislative blackmail.Unknown to the public, King was also hemmed in by blackmail threats from the FBI.
blast	Critics blast the sappy romance as well as the "dismayingly formulaic view of enchantment.This snarling munchkin gives the Dr. Evil scenes--which still run long--a blast of energy.
blaze	Help Blaze The Trail -- 1997 Jameson Camp Thank you for your last Annual Fund Gift!Derek's father was a fireman killed by a black drug dealer while battling a blaze in a crack den.
bleak	), their relationship becomes a bleak, absurdist parody of all artists and their moneymen.The bleak early '90s were defined by the allegedly darker and less materialistic Gen Xers.
bleed	The Times editorial board, I'm sure, would make this ethical boo-boo bleed with ink.A woman was gang-raped, butchered, and left to bleed to death, shorn of her limbs.
bloom	no they're they've they're died down i am sorry they are dead now they bloom in the SpringBut others--notably Harold Bloom and Helen Vendler--view the rise of the slam with alarm.
blossom	Yes, they count every blossom in town, and the figure regularly tops the 5 million mark.Arriaga is particularly pretty during late spring, when jacaranda trees are in full blossom.
blouse	I have a tawny silk blouse printed with a clever blend of black lace and leopard skin.Shen Chu, Sewing machine operator, Four Maples Ladies' Blouse Company, Chinatown, New York City.
blueprint	The German government believes it has obtained the written blueprint for the campaign.The South is also a cautionary blueprint for the nation when it comes to economic development.
blunder	Another military blunder made the front page of the South China Morning Post of Hong Kong.*ghost-word, a word that has originated in the blunder of a scribe or printer--common in dictionaries
blunt	Or the program could be restricted in various ways in order to blunt possible objections.And he had reason to believe he could change or blunt the impact of Tripp's testimony.
blur	These omissions blur the characters and allow them to operate at the level of myth.She thinks I will approve, imagines me the anti- climactic aging matron of her future: a beaming, wistful blur.
blush	I suspect Shawn did not blush at the "cunty fingers" remark out of prudery.Without a blush I eyed ground-hugging plants and reeled off their names: Hex, Ponder, Explicit, and Envy.
boast	Its proud boast in modern times is the building of the original Bluenose racing schooner.Most of the large resorts, and some smaller ones, boast of an array of cabaret attractions.
bolt	Incidentally, the cathedral was even taller until a lightning bolt lopped off the main tower in 1614.Sentences transmitted usually read something like Put bolt into L-shaped part.
bore	Portugal’s citizens, overburdened with taxes, bore the brunt of the king’s extravagances.Seated next to President Kennedy at a party, she panics that she'll bore him to death.
bosom	Others represent the tribes’ totemic animals, such as the bear, protecting a human being in his bosom.The first bras simply flattened the bosom with a band, to help create a radically immature-looking female form.
bowling	but uh i guess bowling and racquetball's about it for me walking every once in a while butSo it's hardly a surprise that soccer moms are somewhat more pro-Clinton than bowling moms.
boycott	It is always embarrassing, but certainly not worth the boycott of a good restaurant.Last month, "" reported the student boycott at Obafemi Awolow University in Nigeria.
brace	Richards, The Meaning of the Meaning of Meaning , New New York: Harharcourt Brace & Co.See C. Ogden and I. Richards, The Meaning of Meaning . New York: Harcourt Brace & Co.
bracket	These cases were chosen to bracket the extremes of an ideally performing MM probe and a poor MM.And in 1998, says the paper, General Motors managed to get itself in the 0.8 percent tax bracket.
brake	oh we just uh refilled refilled uh probably filled the the brake fluid up and that was itand there's some kind of a boot that had had come off the car so the emergency brake froze on
brandy	Sherry (jerez), a wine fortified with brandy, has been made in Spain for hundreds of years.Brandy is the sweetheart of black America--she's Whitney Houston before Bobby Brown.
breadth	Optimists said the survey revealed the breadth and robustness of the economic expansion.Bennett wants to believe that you can teach in depth and in breadth at the same time.
bribe	The rich get richer, not because they're more efficient but because their ability to bribe is greater.Hersh even pulls in Nixon, mentioning that the Kennedy-era CIA discovered he had taken a $100,000 bribe.
bride	Traditionally the town was given as a wedding gift from the King of Portugal to his bride.well you could buy an awful lot of Bride magazines for a hundred dollars i don't know it it
briefcase	Handing him a black briefcase, Cyril whispers to him, "We're leaving tonight, dear.The briefcase, by the way, was metaphoric; the money was to come from mysterious off-shore accounts.
brim	A primrose by a river's brim A yellow primrose was to him, And it was nothing more.She doesn't transcend the part, she fills it to the brim, anatomizes it.
brisk	Recently a brisk, chummy young woman whom I had just met asked me what my first name is.The shop does a brisk trade in kitchen towels, mugs, and, of course, packets of the precious leaves.
brittle	yeah but you you know as far as brittle as child abuse is these days you never knowDegas lived until 1917, when--blind, brittle, and beleaguered--he died at 82.
brochure	(For your convenience, we enclose a Second Century Society brochure and response card.)Please send your gift in the enclosed envelope with the response card attached to the brochure.
brook	The vice president has staked out doomsday as a favored issue, and will brook no optimists.Try telling that to Jessica's current favorite Cleveland Indian, third baseman Brook Jacoby.
broom	Maybe a session in the broom closet killed their passion because, according to the Enquirer , "the honeymoon is over."On the other hand, many lands see the world with a single eye: a new broom does sweep better than one with worn-out bristles.
brow	He favors a sort of Athenian approach: language bursts full-armored from the brow of Jove.Jack Maggs is arching its brow at Dickens' vaunted causes, making them potentially smelly.
browse	Much more entertaining is a slow browse through the pages, which reveals items like this:Browse through the Arab market behind the mosque and wander the alleyways towards the port.
bruise	McCain leaves a bruise without looking mean.It is one giant black bruise.
brutal	Consolidating control over the rest of the country, though, was a long and brutal business.I am not sure when a simple "No, thanks" fell out of a favor for more brutal solutions.
bud	As Detective Bud White, Crowe is a beefy thug with a compulsion to rough up wife-beaters."Argentine President Carlos Saúl Menem, drive down East 88 th Street holding a can of Bud."
buffet	Because of my healthy appetite, I am quite fond of all-you-can-eat, buffet style restaurants.You can probably manage at least a couple, and theaters often provide a good buffet between plays.
bulb	green spiky leaves now it looks almost like a hyacinth only a a lot higher and it is a bulbSo: Do not lean the pleated shade on the bedside lamp against the bulb while it is lighted.
bulletin	Lee (as quoted in the Bulletin 's profoundly politically incorrect account) the last word:and of course you know i also run a bulletin board from here and i'm involved in FidoNet
bully	Democrats pursue the Lowell strategy, trying to bully Starr into revealing embarrassments.And civic leaders, both political and religious, are using their bully pulpits for this?"
bump	But since his report helped bump Net stocks up yesterday, they probably didn't even notice.But, notes the Post , neither the Globe nor the National Enquirer is seeing much of a bump.
bundle	This being done, he can then print together and bundle all of the addresses for one ZIP Code.Micronized CAP induces gp41 six-helix bundle formation and is virucidal against HIV-1
burglar	a burglar comes in and uh finds a gun and ends up using it against the owners of the house soand since that time everybody's gotten some sort of burglar system or you know uh burglar alarms
butcher	And before you know it, the butcher knife came around and cut the little girl's head off.All of a sudden the butcher knife came out of the drawer and it began to roll around in the air.
