# UniMorph eng 66e0e9e8e2dcd196da081a25a48e5c1fe3d8b49b | sha256 743fff8ddb3ff26ae413af1fa859806106ffff69628be4cb7ed4d34f677deed2 | pack bnc | entries 15503
accumulative	accumulate	-ive	V	ADJ
accumulative	accumulation	-ive	N	ADJ
accumulator	accumulate	-or	V	N
accursed	accurse	-ed	V	ADJ
accusation	accuse	-ation	V	N
accusatory	accuse	-atory	V	ADJ
accused	accuse	-ed	V	V
accuser	accuse	-er	V	N
accusing	accuse	-ing	V	ADJ
accusingly	accusing	-ly	ADJ	ADV
accustomed	accustom	-ed	V	ADJ
acetylcholine	choline	acetyl-	N	N
acetylene	acetyl	-ene	N	N
acheson	adam	-son	N	N
achievable	achieve	-able	V	ADJ
achiever	achieve	-er	V	N
achingly	aching	-ly	ADJ	ADV
acidic	acid	-ic	ADJ	ADJ
acidification	acid	-ification	ADJ	N
acidify	acid	-ify	ADJ	V
acidity	acid	-ity	ADJ	N
acidly	acid	-ly	ADJ	ADV
acidosis	acid	-osis	ADJ	N
acinar	acinus	-ar	N	ADJ
acknowledged	acknowledge	-ed	V	ADJ
acknowledgement	acknowledge	-ment	V	N
acknowledgment	acknowledge	-ment	V	N
acoustically	acoustic	-ally	ADJ	ADV
acoustically	acoustical	-ly	ADJ	ADV
acquaintance	acquaint	-ance	V	N
acquaintanceship	acquaintance	-ship	N	N
acquiescence	acquiesce	-ence	V	N
acquiescence	acquiescent	-ence	ADJ	N
acquirer	acquire	-er	V	N
acquisitive	acquisition	-ive	N	ADJ
acquisitiveness	acquisitive	-ness	ADJ	N
acquit	quit	a-	V	V
acquittal	acquit	-al	N	N
acreage	acre	-age	N	N
acrimonious	acrimony	-ous	N	ADJ
acrobatic	acrobat	-ic	N	ADJ
acrylic	acryl	-ic	N	ADJ
acting	act	-ing	N	ADJ
actionable	action	-able	N	ADJ
activate	active	-ate	ADJ	V
activation	active	-ation	ADJ	N
activation	activate	-ion	V	N
activator	activate	-or	V	N
activism	active	-ism	N	N
actuality	actual	-ity	ADJ	N
actualization	actualize	-ation	V	N
actualize	actual	-ize	ADJ	V
actuarial	actuary	-al	N	ADJ
actuator	actuate	-or	V	N
acupuncturist	acupuncture	-ist	N	N
acutely	acute	-ly	N	ADV
acuteness	acute	-ness	ADJ	N
adamantine	adamant	-ine	ADJ	ADJ
adamantly	adamant	-ly	N	ADV
adams	adam	-s	N	N
adamson	adam	-son	N	N
adaptability	adaptable	-ity	ADJ	N
adaptability	adapt	-ability	V	N
adaptable	adapt	-able	V	ADJ
adaptation	adapt	-ation	V	N
adapter	adapt	-er	V	N
adaption	adapt	-ion	V	N
adaptive	adapt	-ive	V	ADJ
adaptor	adapt	-or	V	N
addendum	addenda	-um	N	N
adder	add	-er	V	N
addicted	addict	-ed	ADJ	ADJ
addiction	addict	-ion	ADJ	N
addictive	addiction	-ive	N	ADJ
addison	adam	-son	N	N
additionality	additional	-ity	ADJ	N
additionally	additional	-ly	ADJ	ADV
additive	addition	-ive	N	ADJ
addled	addle	-ed	V	V
addressee	address	-ee	N	N
adenocarcinoma	carcinoma	adeno-	N	N
adenoidectomy	adenoid	-ectomy	N	N
adenomatous	adenoma	-ous	N	ADJ
adequacy	adequate	-cy	ADJ	N
adequately	adequate	-ly	ADJ	ADV
adherence	adhere	-ence	V	N
adhesive	adhesion	-ive	N	ADJ
adjacency	adjacent	-cy	ADJ	N
adjectival	adjective	-al	ADJ	ADJ
adjoining	adjoin	-ing	V	ADJ
adjournment	adjourn	-ment	V	N
adjudication	adjudicate	-tion	V	N
adjudication	adjudicate	-ion	V	N
adjudicator	adjudicate	-or	V	N
adjustable	adjust	-able	V	ADJ
adjuster	adjust	-er	V	N
adman	ad	-man	N	N
adman	man	ad-	N	N
administratively	administrative	-ly	ADJ	ADV
admirable	admire	-able	V	ADJ
admirably	admirable	-ly	ADJ	ADV
admirably	admire	-ably	V	ADV
admiralty	admiral	-y	N	N
admiration	admire	-ation	V	N
admirer	admire	-er	V	N
admiring	admire	-ing	V	ADJ
admiringly	admiring	-ly	ADJ	ADV
admissibility	admissible	-ity	ADJ	N
admittance	admit	-ance	V	N
admitted	admit	-ed	V	V
admittedly	admitted	-ly	V	ADV
admitting	admit	-ing	V	V
admixture	mixture	ad-	N	N
admonishment	admonish	-ment	V	N
admonition	admonish	-tion	V	N
adolescence	adolescent	-ence	ADJ	N
adopted	adopt	-ed	V	V
adopter	adopt	-er	V	N
adoptive	adopt	-ive	ADJ	ADJ
adoptive	adoption	-ive	N	ADJ
adorable	adore	-able	V	ADJ
adoral	oral	ad-	ADJ	ADJ
adoration	adore	-ation	V	N
adoringly	adoring	-ly	ADJ	ADV
adornment	adorn	-ment	ADJ	N
adrenal	renal	ad-	ADJ	ADJ
adrenalin	adrenal	-in	ADJ	N
adrenaline	adrenal	-ine	ADJ	N
adrift	drift	a-	N	ADJ
adroitly	adroit	-ly	ADJ	ADV
adroitness	adroit	-ness	ADJ	N
adulation	adulate	-ion	V	N
adulatory	adulator	-y	N	ADJ
adulteration	adulterate	-ion	V	N
adulterer	adulter	-er	V	N
adulterer	adultery	-er	N	N
adulteress	adulterer	-ess	N	N
adulterous	adultery	-ous	N	ADJ
adulthood	adult	-hood	N	N
advancement	advance	-ment	ADJ	N
advantageous	advantage	-ous	N	ADJ
advantageously	advantageous	-ly	ADJ	ADV
adventist	advent	-ist	N	N
adventist	advent	-ist	N	ADJ
adventurer	adventure	-er	N	N
adventurism	adventure	-ism	N	N
adventurous	adventure	-ous	N	ADJ
adventurously	adventurous	-ly	ADJ	ADV
adverb	verb	ad-	N	N
adverbial	adverb	-ial	N	ADJ
adversarial	adversary	-al	N	ADJ
adversely	adverse	-ly	ADJ	ADV
adversity	adverse	-ity	ADJ	N
advertiser	advertise	-er	V	N
advisability	advisable	-ity	ADJ	N
advisable	advise	-able	V	ADJ
advisedly	advised	-ly	ADJ	ADV
advisor	advise	-or	V	N
advocacy	advocate	-acy	N	N
advocacy	advocate	-cy	N	N
aeration	aerate	-tion	V	N
aeration	aerate	-ion	V	N
aerobatics	aerobatic	-s	ADJ	N
aerobic	aerobe	-ic	N	ADJ
aerobics	aerobic	-s	ADJ	N
aerodynamic	dynamic	aero-	ADJ	ADJ
aerodynamically	aerodynamic	-ally	ADJ	ADV
aerodynamics	dynamics	aero-	N	N
aerodynamics	aerodynamic	-s	ADJ	N
aerofoil	foil	aero-	N	N
aeronautical	nautical	aero-	ADJ	ADJ
aeronautical	aeronautic	-al	ADJ	ADJ
aerosol	sol	aero-	N	N
aerospace	space	aero-	N	N
aesthetically	aesthetic	-ally	ADJ	ADV
aesthetically	aesthetical	-ly	ADJ	ADV
aestheticism	aesthetic	-ism	ADJ	N
aesthetics	aesthetic	-ics	ADJ	N
aesthetics	aesthetic	-s	ADJ	N
afar	far	a-	ADJ	ADV
afar	far	a-	ADJ	ADJ
affability	affable	-ity	ADJ	N
affably	affable	-ly	ADJ	ADV
affectation	affect	-ation	N	N
affected	affect	-ed	N	ADJ
affecting	affect	-ing	V	ADJ
affectionate	affection	-ate	N	ADJ
affectionately	affectionate	-ly	ADJ	ADV
affective	affect	-ive	V	ADJ
affiliation	affiliate	-tion	N	N
affiliation	affiliate	-ion	N	N
affinity	affine	-ity	ADJ	N
affirmation	affirm	-ation	V	N
affirmatively	affirmative	-ly	N	ADV
affix	fix	ad-	V	N
affliction	afflict	-ion	V	N
affluence	affluent	-ence	ADJ	N
affordability	afford	-ability	V	N
affordable	afford	-able	V	ADJ
afforestation	afforest	-ation	V	N
afghanistan	afghan	-stan	N	N
afield	field	a-	N	ADV
afield	field	a-	N	N
afire	fire	a-	N	ADV
afire	fire	a-	N	ADJ
aflame	flame	a-	N	ADJ
aflame	flame	a-	N	ADV
afloat	float	a-	N	ADV
afloat	float	a-	N	N
afoot	foot	a-	N	ADV
afoot	foot	a-	N	ADJ
afore	fore	a-	ADJ	ADV
aforementioned	mentioned	afore-	V	ADJ
aforesaid	said	afore-	V	ADJ
afresh	fresh	a-	ADJ	ADV
afresh	fresh	a-	ADJ	ADJ
afterbirth	birth	after-	V	N
aftercare	care	after-	N	N
afterglow	glow	after-	N	N
afterlife	life	after-	N	N
aftermath	math	after-	N	N
aftershave	shave	after-	V	N
aftershock	shock	after-	N	N
aftertaste	taste	after-	N	N
afterthought	thought	after-	N	N
agape	gape	a-	N	ADJ
agarose	agar	-ose	N	N
agate	gate	a-	N	ADV
ageing	age	-ing	N	V
ageism	age	-ism	N	N
ageist	age	-ist	N	ADJ
ageist	age	-ist	N	N
ageless	age	-less	N	ADJ
aggie	agate	-ie	N	N
aggie	agricultural	-ie	ADJ	N
agglomeration	agglomerate	-ion	V	N
aggrandizement	aggrandize	-ment	V	N
aggravating	aggravate	-ing	V	V
aggravation	aggravate	-ion	V	N
aggregation	aggregate	-ion	V	N
aggression	aggress	-ion	N	N
aggressively	aggressive	-ly	ADJ	ADV
aggressiveness	aggressive	-ness	ADJ	N
aggressor	aggression	-or	N	N
aggrieved	aggrieve	-ed	V	ADJ
aghast	ghast	a-	V	ADJ
agility	agile	-ity	ADJ	N
aging	age	-ing	N	N
agitated	agitate	-ed	ADJ	V
agitatedly	agitated	-ly	ADJ	ADV
agitation	agitate	-tion	ADJ	N
agitation	agitate	-ion	ADJ	N
agitator	agitate	-or	V	N
aglow	glow	a-	N	ADJ
agnostic	gnostic	a-	ADJ	ADJ
agnosticism	agnostic	-ism	N	N
agonise	agony	-ise	N	V
agonisingly	agonising	-ly	V	ADV
agonize	agony	-ize	N	V
agonizingly	agonizing	-ly	ADJ	ADV
agoraphobia	agora	-phobia	N	N
agoraphobic	agoraphobia	-ic	N	ADJ
agreeable	agree	-able	V	ADJ
agreeably	agreeable	-ly	ADJ	ADV
agreeably	agreeable	-y	ADJ	ADV
agribusiness	business	agri-	N	N
agriculturalist	agricultural	-ist	ADJ	N
agriculturally	agricultural	-ly	ADJ	ADV
agriculturist	agriculture	-ist	N	N
agrochemical	chemical	agro-	ADJ	N
agronomist	agronomy	-ist	N	N
aground	ground	a-	N	ADJ
ahistorical	historical	a-	ADJ	ADJ
aider	aid	-er	V	N
ailing	ail	-ing	V	ADJ
ailment	ail	-ment	N	N
aimless	aim	-less	V	ADJ
aimlessly	aimless	-ly	ADJ	ADV
aimlessness	aimless	-ness	ADJ	N
airborne	air	-borne	N	ADJ
airily	airy	-ly	ADJ	ADV
airing	air	-ing	N	V
airless	air	-less	N	ADJ
airliner	airline	-er	N	N
airlock	air	-lock	N	N
airman	air	-man	N	N
airship	air	-ship	N	N
airworthiness	airworthy	-ness	ADJ	N
airworthy	air	-worthy	N	ADJ
airy	air	-y	N	ADJ
aitchison	adam	-son	N	N
ajar	char	a-	V	ADV
ajar	jar	a-	N	ADV
akin	kin	a-	N	ADJ
alarming	alarm	-ing	N	ADJ
alarmingly	alarming	-ly	ADJ	ADV
alarmist	alarm	-ist	N	N
alarmist	alarm	-ist	N	ADJ
alaskan	alaska	-n	N	ADJ
alaskan	alaska	-an	N	N
albanian	caucasian albania	-ian	N	ADJ
albanian	albany	-ian	N	ADJ
albanian	albania	-an	N	ADJ
alberta	albert	-a	N	N
albie	albert	-ie	N	N
alchemical	alchemy	-ical	N	ADJ
alchemist	alchemy	-ist	N	N
alcoholic	alcohol	-ic	N	N
alcoholism	alcohol	-ism	N	N
alderson	alder	-son	N	N
alertly	alert	-ly	N	ADV
alertness	alert	-ness	N	N
aleutian	aleut	-ian	N	ADJ
aleutian	aleut	-an	N	ADJ
algal	alga	-al	N	ADJ
algebraic	algebra	-ic	N	ADJ
algebraically	algebraic	-ally	ADJ	ADV
algerian	algeria	-n	N	N
algerian	algeria	-an	N	ADJ
algorithmic	algorithm	-ic	N	ADJ
alienate	alien	-ate	ADJ	ADJ
alienation	alienate	-tion	ADJ	N
alienation	alienate	-ion	ADJ	N
alight	light	a-	N	V
alignment	align	-ment	V	N
alimentary	aliment	-ary	N	ADJ
aline	line	a-	N	V
alizarin	alizari	-in	N	N
alkalinity	alkaline	-ity	ADJ	N
alkaloid	alkali	-oid	N	N
allay	lay	a-	V	V
allegedly	alleged	-ly	ADJ	ADV
allegorical	allegory	-ical	N	ADJ
allergic	allergy	-ic	N	ADJ
alleviation	alleviate	-ion	V	N
allied	ally	-ed	N	ADJ
allied	allies	-ed	N	ADJ
allison	alice	-son	N	N
alliterative	alliterate	-ive	V	ADJ
alliterative	alliteration	-ive	N	ADJ
allocative	allocate	-ive	V	ADJ
allocative	allocation	-ive	N	ADJ
allocator	allocate	-or	V	N
allotment	allot	-ment	V	N
allowable	allow	-able	V	ADJ
allurement	allure	-ment	N	N
alluring	allure	-ing	N	V
allusion	allude	-ion	V	N
allusive	allusion	-ive	N	ADJ
alluvial	alluvium	-al	N	ADJ
aloft	loft	a-	N	ADV
aloneness	alone	-ness	ADJ	N
aloofness	aloof	-ness	ADJ	N
aloud	loud	a-	ADJ	ADV
alphabetic	alphabet	-ic	N	U
alphabetic	alphabet	-ic	N	ADJ
alphabetical	alphabetic	-al	ADJ	ADJ
alphabetically	alphabetical	-ly	ADJ	ADV
alphanumeric	numeric	alpha-	ADJ	ADJ
alpine	alp	-ine	N	ADJ
altercation	altercate	-ion	V	N
alternately	alternate	-ly	ADJ	ADV
alternating	alternate	-ing	ADJ	V
alternation	alternate	-ion	ADJ	N
alternator	alternate	-or	ADJ	N
altruistic	altruist	-ic	N	ADJ
alumina	aluminum	-a	N	N
aluminium	alumina	-ium	N	N
alumni	alumnus	-i	N	N
alveolar	alveolus	-ar	N	ADJ
amalgamation	amalgamate	-ion	V	N
amass	mass	a-	N	V
amateurish	amateur	-ish	ADJ	ADJ
amateurishness	amateurish	-ness	ADJ	N
amateurism	amateur	-ism	ADJ	N
amaze	maze	a-	N	V
amazement	amaze	-ment	V	N
amazingly	amazing	-ly	ADJ	ADV
amazonian	amazon	-ian	N	ADJ
ambassadorial	ambassador	-ial	N	ADJ
ambience	ambient	-ence	ADJ	N
ambiguity	ambiguous	-ity	ADJ	N
ambiguously	ambiguous	-ly	ADJ	ADV
ambitiously	ambitious	-ly	ADJ	ADV
ambivalence	valence	ambi-	N	N
ambivalence	ambivalent	-ence	ADJ	N
ambulanceman	ambulance	-man	N	N
ambulatory	ambulate	-ory	V	ADJ
amelioration	ameliorate	-ion	V	N
americana	america	-ana	N	N
americanism	american	-ism	ADJ	N
americas	america	-s	N	N
amiability	amiable	-ity	ADJ	N
amiably	amiable	-ly	ADJ	ADV
amicably	amicable	-ly	ADJ	ADV
amine	ammonia	-ine	N	N
amiss	miss	a-	V	ADJ
ammonite	ammon	-ite	N	N
ammonium	ammonia	-ium	N	N
ammonium	ammonia	-um	N	N
amniocentesis	amnion	-centesis	N	N
amniotic	amnion	-otic	N	ADJ
amoral	moral	a-	ADJ	ADJ
amorality	morality	a-	N	N
amorality	amoral	-ity	ADJ	N
amphitheatre	theatre	amphi-	N	N
amplification	amplify	-ification	V	N
amplifier	amplify	-er	V	N
amplify	ample	-ify	ADJ	V
amplitude	ample	-itude	ADJ	N
amply	ample	-ly	ADJ	ADV
amply	ample	-ly	ADJ	U
amputation	amputate	-ion	V	N
amputee	amputate	-ee	V	N
amused	amuse	-ed	V	V
amused	amuse	-ed	V	ADJ
amusement	amuse	-ment	V	N
amusing	amuse	-ing	V	ADJ
amusingly	amusing	-ly	ADJ	ADV
anachronism	anachronic	-ism	ADJ	N
anachronistic	anachronism	-ic	N	ADJ
anachronistic	anachronist	-ic	N	ADJ
anachronistic	anachronism	-istic	N	ADJ
anaemic	anaemia	-ic	N	ADJ
anaesthetist	anaesthetize	-ist	V	N
analgesia	algesia	an-	N	N
analgesic	analgesia	-ic	N	N
analogical	analogic	-al	ADJ	ADJ
analogous	analogy	-ous	N	ADJ
analogously	analogous	-ly	ADJ	ADV
analysable	analyse	-able	V	ADJ
analyser	analyse	-er	V	N
analytic	analysis	-ic	N	ADJ
analytical	analytic	-al	ADJ	ADJ
analytically	analytical	-ly	ADJ	ADV
anarchic	anarchy	-ic	N	ADJ
anarchical	anarchy	-ical	N	ADJ
anarchism	anarchy	-ism	N	N
anarchist	anarchy	-ist	N	N
anarchistic	anarchist	-ic	N	ADJ
anatomical	anatomy	-ical	N	ADJ
anatomically	anatomical	-ly	ADJ	ADV
anatomist	anatomy	-ist	N	N
anchorage	anchor	-age	N	N
anchoring	anchor	-ing	N	N
anchorman	anchor	-man	N	N
anciently	ancient	-ly	ADJ	ADV
andalusian	andalusia	-ian	N	ADJ
andalusian	andalusia	-an	N	ADJ
andean	andes	-an	N	ADJ
andrews	andrew	-s	N	N
androgynous	androgyne	-ous	N	ADJ
anecdotal	anecdote	-al	N	ADJ
anew	new	a-	ADJ	ADJ
angelic	angel	-ic	N	ADJ
angelina	angela	-ina	N	N
angled	angle	-ed	N	ADJ
angler	angle	-er	V	N
anglian	anglia	-n	N	ADJ
anglian	anglia	-an	N	ADJ
anglicanism	anglican	-ism	ADJ	N
anglicise	-ise	anglo-	V	V
anglicised	anglicise	-ed	V	ADJ
anglicize	-ize	anglo-	V	V
angling	angle	-ing	N	N
angolan	angola	-n	N	ADJ
angolan	angola	-an	N	ADJ
angrily	angry	-ly	ADJ	ADV
angular	angle	-ar	N	ADJ
angularity	angular	-ity	ADJ	N
animated	animate	-ed	ADJ	ADJ
animatedly	animated	-ly	ADJ	ADV
animation	animate	-ion	ADJ	N
animator	animate	-or	ADJ	N
animism	anima	-ism	N	N
anion	ion	an-	N	N
anklet	ankle	-et	N	N
annamese	annam	-ese	U	N
annexation	annex	-ation	N	N
annie	anne	-ie	N	N
annihilation	annihilate	-ion	V	N
annotation	annotate	-ion	V	N
announcer	announce	-er	V	N
annoyance	annoy	-ance	V	N
annoyed	annoy	-ed	V	V
annoying	annoy	-ing	V	ADJ
annoyingly	annoying	-ly	ADJ	ADV
annulment	annul	-ment	V	N
anointing	anoint	-ing	V	N
anomalous	anomaly	-ous	N	ADJ
anomalously	anomalous	-ly	ADJ	ADV
anonymity	anonym	-ity	N	N
anonymity	anonymous	-ity	ADJ	N
anonymously	anonymous	-ly	ADJ	ADV
anorexic	anorexia	-ic	N	ADJ
anoxic	anoxia	-ic	N	ADJ
answerable	answer	-able	N	ADJ
answering	answer	-ing	N	V
answerphone	answer	-phone	N	N
antacid	acid	anti-	ADJ	N
antagonism	antagonise	-ism	V	N
antagonist	agonist	ant-	N	N
antagonist	antagonise	-t	V	N
antagonist	antagonise	-ist	V	N
antagonistic	antagonist	-ic	N	ADJ
antechamber	chamber	ante-	N	N
antedate	date	ante-	N	V
antediluvian	diluvian	ante-	ADJ	ADJ
antenatal	natal	ante-	ADJ	ADJ
anteroom	room	ante-	N	N
anthill	hill	ant-	N	N
anthropological	anthropology	-ical	N	ADJ
anthropologist	anthropology	-ist	N	N
anthropomorphism	anthropomorphic	-ism	ADJ	N
antibacterial	bacterial	anti-	ADJ	ADJ
antibiotic	biotic	anti-	ADJ	N
antichrist	christ	anti-	N	N
anticipation	anticipate	-ion	V	N
anticipatory	anticipation	-ory	N	ADJ
anticipatory	anticipate	-ory	V	ADJ
anticlerical	clerical	anti-	ADJ	ADJ
anticlericalism	anticlerical	-ism	ADJ	N
anticlimax	climax	anti-	N	N
anticlockwise	clockwise	anti-	ADJ	ADJ
anticoagulant	coagulant	anti-	ADJ	N
antidepressant	depressant	anti-	N	N
antigenic	antigen	-ic	N	ADJ
antigenic	antigeny	-ic	N	ADJ
antihistamine	histamine	anti-	N	N
antimicrobial	microbial	anti-	ADJ	ADJ
antipathetic	antipathy	-etic	N	ADJ
antiphonal	antiphon	-al	N	N
antipodean	antipode	-an	N	ADJ
antiquarian	antiquary	-an	N	ADJ
antiquarian	antiquary	-ian	N	N
antiquary	antique	-ary	N	N
antiquity	antique	-ity	ADJ	N
antiracism	racism	anti-	N	ADJ
antiracist	racist	anti-	N	ADJ
antiseptic	septic	anti-	ADJ	ADJ
antiseptic	antisepsis	-ic	N	ADJ
antiserum	serum	anti-	N	N
antislavery	slavery	anti-	N	ADJ
antisocial	social	anti-	ADJ	ADJ
antithesis	thesis	anti-	N	N
antithetical	antithetic	-al	ADJ	ADJ
antitrust	trust	anti-	N	ADJ
antiviral	viral	anti-	ADJ	ADJ
antral	antrum	-al	N	ADJ
anxiously	anxious	-ly	ADJ	ADV
aortic	aorta	-ic	N	ADJ
apathetic	apathy	-etic	N	ADJ
apiece	piece	a-	N	N
aplenty	plenty	a-	ADJ	ADJ
apocryphal	apocrypha	-al	N	ADJ
apolitical	political	a-	ADJ	ADJ
apologetic	apology	-ic	N	ADJ
apologetic	apology	-etic	N	ADJ
apologetically	apologetic	-ally	ADJ	ADV
apologia	apology	-ia	N	N
apologise	apology	-ise	N	V
apologist	apology	-ist	N	N
apoptosis	ptosis	apo-	N	N
appalachian	appalachia	-an	N	ADJ
appalled	appall	-ed	V	ADJ
appalling	appall	-ing	V	ADJ
appallingly	appalling	-ly	ADJ	ADV
appealing	appeal	-ing	N	ADJ
appealingly	appealing	-ly	ADJ	ADV
appeasement	appease	-ment	V	N
appeaser	appease	-er	V	N
append	pend	ad-	V	V
appendage	append	-age	V	N
appendicitis	appendix	-itis	N	N
appetiser	appetise	-er	V	N
appetising	appetite	-ing	N	ADJ
appetizing	appetite	-ing	N	ADJ
appian	appius	-an	N	ADJ
appleton	apple	-ton	N	N
appliance	apply	-ance	V	N
applicability	applicable	-ity	ADJ	N
applicator	application	-or	N	N
applied	apply	-ed	V	ADJ
appointee	appoint	-ee	V	N
apportionment	apportion	-ment	V	N
appraisal	appraise	-al	V	N
appraiser	appraise	-er	V	N
appraisingly	appraising	-ly	V	ADV
appreciable	appreciate	-able	V	ADJ
appreciably	appreciable	-ly	ADJ	ADV
appreciative	appreciate	-ive	V	ADJ
appreciatively	appreciative	-ly	ADJ	ADV
apprehensive	apprehend	-ive	V	ADJ
apprehensively	apprehensive	-ly	ADJ	ADV
apprenticeship	apprentice	-ship	N	N
approachability	approach	-ability	V	N
approachable	approach	-able	V	ADJ
appropriately	appropriate	-ly	ADJ	ADV
appropriateness	appropriate	-ness	ADJ	N
appropriation	appropriate	-ion	ADJ	N
approved	approve	-ed	V	ADJ
approver	approve	-er	V	N
approving	approve	-ing	V	ADJ
approvingly	approving	-ly	ADJ	ADV
approximation	approximate	-ion	ADJ	N
appurtenance	appertain	-ance	V	N
appurtenance	appurtenant	-ce	ADJ	N
aproned	apron	-ed	N	ADJ
aptitude	apt	-itude	ADJ	N
aptly	apt	-ly	ADJ	ADV
aptness	apt	-ness	ADJ	N
aquarian	aquarius	-an	N	ADJ
arabia	arab	-ia	N	N
arabian	arabia	-n	N	ADJ
arabian	arabia	-an	N	ADJ
arabic	arabia	-ic	N	ADJ
